name,city,statenam,state,censdist,year,sworn,civil,elecyear,governor,murder,rape,robbery,assault,burglary,larceny,auto,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim,jid,mayor,date_wa,date_my,web
,3,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,May-67,.,1
,3,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,May-69,.,1
,3,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,Apr-71,.,1
austin,3,,43,74,1969,327,117,0,0,NA,NA,NA,NA,NA,NA,NA,9.166206359863281,0.031800270080566406,0.02699999511241913,NA,0,1,0,0.08537709712982178,0.09261929988861084,0.0951583981513977,0.11191928386688232,0.14192962646484375,0.07184487581253052,NA,NA,NA,NA,NA,0,103,0,.,.,1
austin,3,tx,43,74,1970,326,103,1,1,22,76,215,931,3515,9424,1083,9.35308837890625,0.02018284797668457,0.04433000087738037,254000,0,1,0,0.08374518156051636,0.08978581428527832,0.09198242425918579,0.11037886142730713,0.14222943782806396,0.0777045488357544,11.699996948242188,11.799995422363281,561.85546875,123.7113037109375,0.3880000114440918,0,103,1,.,.,1
austin,3,tx,43,74,1971,314,100,0,0,27,66,372,1119,4334,10304,1053,9.446907043457031,0.009980916976928711,0.04966998100280762,266333.25,0,1,0,0.08226388692855835,0.08721381425857544,0.08909952640533447,0.10898065567016602,0.1425015926361084,0.08302336931228638,11.75,11.629997253417969,609.87646484375,145.678955078125,0.4049999713897705,0,103,0,May-71,.,1
austin,3,tx,43,74,1972,453,149,0,1,38,62,285,966,4046,9334,981,9.947364807128906,0.0516200065612793,0.045169979333877563,273933,0,1,0,0.080913245677948,0.08486878871917725,0.08647102117538452,0.10770577192306519,0.14274978637695312,0.08787298202514648,11.799995422363281,11.459999084472656,633.97119140625,153.1099853515625,0.4179999828338623,0,103,1,May-73,.,1
austin,3,tx,43,74,1973,446,145,1,0,26,90,309,978,4462,9625,1066,10.479728698730469,0.05213499069213867,0.0388299822807312,287000,0,1,0,0.07967674732208252,0.08272188901901245,0.08406460285186768,0.10653859376907349,0.14297699928283691,0.09231281280517578,11.849998474121094,11.289993286132812,646.39599609375,150.90087890625,0.4440000057220459,0,103,0,May-73,.,1
austin,3,tx,43,74,1974,462,176,0,1,35,156,426,472,5542,11419,1110,10.45233154296875,-0.0026178359985351562,0.04291999340057373,287061,0,1,0,0.07854050397872925,0.0807490348815918,0.08185327053070068,0.10546606779098511,0.14318573474884033,0.09639275074005127,11.899993896484375,11.1199951171875,636.91650390625,135.902587890625,0.492999792098999,0,103,1,.,.,1
austin,3,tx,43,74,1975,446,193,0,0,33,190,529,463,6264,13445,1247,10.604087829589844,0.014414548873901367,0.055749982595443726,300400,0,1,0,0.07749277353286743,0.078929901123046875,0.07981425523757935,0.10447710752487183,0.14337825775146484,0.10015475749969482,11.949996948242188,10.949996948242188,674.72119140625,135.6876220703125,0.5379996299743652,0,103,0,.,.,1
austin,3,tx,43,74,1976,444,186,1,0,24,181,518,479,6386,15260,1250,11.0931396484375,0.04508781433105469,0.05741998553276062,284908,0,1,0,0.07652366161346436,0.07724714279174805,0.07792812585830688,0.10356229543685913,0.14355623722076416,0.10363465547561646,12,10.779998779296875,750.43896484375,152.8997802734375,0.5689997673034668,0,103,1,.,.,1
austin,3,tx,43,74,1977,442,236,0,0,33,187,512,528,7243,13796,1237,11.493392944335938,0.035445451736450195,0.05357998609542847,321900,0,1,0,0.07562452554702759,0.07568609714508057,0.07617831230163574,0.10271358489990234,0.14372146129608154,0.10686302185058594,12.049995422363281,10.609992980957031,719.4716796875,155.115478515625,0.6059999465942383,0,103,0,May-79,.,1
austin,3,tx,43,74,1978,460,196,0,1,35,194,635,549,6886,15079,1341,12.0843505859375,0.05013871192932129,0.048170000314712524,331557,0,1,0,0.0747881531715393,0.07423388957977295,0.074550628662109375,0.1019241213798523,0.1438751220703125,0.10986614227294922,12.099998474121094,10.439994812011719,763.80322265625,141.104248046875,0.6519999504089355,0,103,1,.,May-79,1
austin,3,tx,43,74,1979,519,211,1,0,43,216,577,659,7766,16390,1586,12.168037414550781,0.00690150260925293,0.04216998815536499,337727,0,1,0,0.07400816679000854,0.07287955284118652,0.07303261756896973,0.1011878252029419,0.14401841163635254,0.11266684532165527,12.149993896484375,10.269996643066406,713.49853515625,144.6280517578125,0.7259998321533203,0,103,0,.,May-79,1
austin,3,tx,43,74,1980,542,202,0,0,43,237,678,765,7216,19558,1569,11.890769958496094,-0.02305006980895996,0.05224999785423279,343425,0,1,0,0.07327902317047119,0.071613609790802,0.071613609790802,0.10049962997436523,0.14415240287780762,0.11528491973876953,12.199996948242188,10.099998474121094,702.66943359375,127.4271240234375,0.8239998817443848,0,103,1,.,May-81,1
austin,3,tx,43,74,1981,578,204,0,0,39,263,669,574,7875,19838,1609,12.237907409667969,0.02877521514892578,0.052919983863830566,357607,0,1,0,0.07409435510635376,0.07193541526794434,0.07050204277038574,0.09764635562896729,0.13953518867492676,0.11419415473937988,12.219993591308594,10.189994812011719,675.46728515625,134.21337890625,0.9089999198913574,0,103,0,.,May-81,1
austin,3,tx,43,74,1982,602,225,1,1,57,235,635,605,8774,20114,1391,12.110382080078125,-0.01047515869140625,0.06849998235702515,370331,0,1,0,0.0748414397239685,0.0722302794456482,0.06948351860046387,0.09503203630447388,0.13530468940734863,0.11319470405578613,12.239997863769531,10.279998779296875,674.01953125,113.1566162109375,0.9649996757507324,0,103,1,.,May-83,1
austin,3,tx,43,74,1983,590,242,0,0,58,240,665,571,7966,18889,1423,11.992477416992188,-0.009783506393432617,0.07991999387741089,381091,0,1,0,0.07552850246429443,0.07250148057937622,0.0685468316078186,0.09262776374816895,0.13141405582427979,0.11227560043334961,12.259994506835938,10.3699951171875,751.361328125,125.56549072265625,0.995999813079834,0,103,0,Apr-85,May-83,1
austin,3,tx,43,74,1984,625,262,0,0,59,264,768,557,8389,20097,1687,12.304306030273438,0.02567005157470703,0.059329986572265625,385237,0,1,0,0.07616245746612549,0.07275170087814331,0.06768256425857544,0.0904092788696289,0.12782394886016846,0.11142748594284058,12.279998779296875,10.459999084472656,762.4765625,126.4808349609375,1.0389995574951172,0,103,1,Apr-85,.,1
austin,3,tx,43,74,1985,681,338,1,0,52,489,1076,746,10261,24308,2112,12.52874755859375,0.018076419830322266,0.0700799822807312,406469,0,1,0,0.07674926519393921,0.07298332452774048,0.06688255071640015,0.08835577964782715,0.12450098991394043,0.1106424331665039,12.299995422363281,10.549995422363281,800.5,126.31414794921875,1.0759992599487305,0,103,0,.,.,1
austin,3,tx,43,74,1986,747,319,0,1,48,388,1124,1107,12454,28469,2266,12.313209533691406,-0.017353534698486328,0.08882999420166016,414220,0,1,0,0.0772939920425415,0.07319831848144531,0.06613993644714355,0.08644956350326538,0.12141633033752441,0.10991370677947998,12.319999694824219,10.639999389648438,845.29052734375,128.273193359375,1.0959997177124023,0,103,0,.,.,1
austin,3,tx,43,74,1987,761,324,0,0,39,284,985,1005,11417,28486,2122,12.099472045898438,-0.017510414123535156,0.08441996574401855,469542,0,1,0,0.07780098915100098,0.07339847087860107,0.06544870138168335,0.08467531204223633,0.11854517459869385,0.10923540592193604,12.339996337890625,10.729995727539062,826.5556640625,139.822998046875,1.1359996795654297,0,103,1,.,.,1
austin,3,tx,43,74,1988,787,280,1,0,43,247,1018,1200,11990,34056,2119,12.334739685058594,0.019257783889770508,0.07308000326156616,467423,0,1,0,0.07827401161193848,0.07358521223068237,0.06480371952056885,0.08301979303359985,0.11586618423461914,0.10860252380371094,12.359992980957031,10.819999694824219,832.45361328125,151.8984375,1.182999610900879,0,103,0,.,.,1
austin,3,tx,43,74,1989,756,272,0,0,31,235,1019,1320,11160,33556,2707,12.512092590332031,0.01427602767944336,0.06724995374679565,468907,0,1,0,0.07871651649475098,0.07375985383987427,0.0642005205154419,0.0814715027809143,0.11336064338684082,0.10801064968109131,12.379997253417969,10.909996032714844,847.58056640625,159.6773681640625,1.239999771118164,0,103,0,.,.,1
austin,3,tx,43,74,1990,768,293,0,1,46,280,1461,1539,11371,35955,3891,12.822174072265625,0.024480104446411133,0.0616699755191803,465622,0,1,0,0.07913118600845337,0.07392352819442749,0.06363517045974731,0.08002030849456787,0.1110122799873352,0.10745584964752197,12.399993896484375,11,873.75634765625,193.572998046875,1.3069992065429688,0,103,1,.,.,1
austin,3,tx,43,NA,1991,811,314,1,0,49,276,1555,1088,11591,34417,4739,NA,NA,0.06599998474121094,475558,0,1,0,0.07952064275741577,0.07407724857330322,0.06310421228408813,0.07865732908248901,0.10880672931671143,0.10693478584289551,12.419998168945312,11.089996337890625,847.232421875,234.686279296875,NA,0,103,0,.,.,1
austin,3,tx,43,NA,1992,825,334,0,0,37,294,1450,1069,10208,35336,4570,NA,NA,0.07499998807907104,483975,0,1,0,0.07988715171813965,0.0742219090461731,0.06260454654693604,0.07737481594085693,0.1067313551902771,0.10644447803497314,12.439994812011719,11.180000305175781,820.7080078125,275.799560546875,NA,0,103,0,.,.,1
,3,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,1,May-94,.,1
,3,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,Jun-97,.,1
,3,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,Jun-97,.,1
,3,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,1,May-97,.,1
,3,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,May-01,.,1
,3,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,May-00,.,1
,3,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0,May-00,.,1
,4,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,May-63,.,0
,4,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,May-63,.,0
,4,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,May-63,.,0
,4,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,May-67,.,0
,4,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,May-67,.,0
,4,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Dec-67,.,0
,4,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Dec-67,.,0
,4,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,Dec-71,.,0
,4,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Dec-71,.,0
baltimore,4,,20,52,1969,3377,452,0,0,NA,NA,NA,NA,NA,NA,NA,11.313346862792969,0.04150080680847168,0.0299999862909317,NA,0,0,1,0.08533835411071777,0.10286688804626465,0.10627776384353638,0.09037083387374878,0.0806226134300232,0.06776195764541626,NA,NA,NA,NA,NA,0,61,0,Dec-71,.,0
baltimore,4,md,20,52,1970,NA,NA,0,1,231,555,10965,7159,19041,33318,10333,11.533500671386719,0.019272565841674805,0.033069998025894165,906000,0,0,1,0.08327215909957886,0.0994308590888977,0.1039590835571289,0.09077948331832886,0.08187073469161987,0.0696873664855957,46.399993896484375,21.599990844726562,737.11328125,139.1751708984375,0.3880000114440918,0,61,0,Dec-71,.,0
baltimore,4,md,20,52,1971,3424,464,1,0,323,537,9480,6556,18481,32435,8938,11.745674133300781,0.018229246139526367,0.041349977254867554,896666.5,0,0,1,0.08122646808624268,0.09602898359298706,0.10166347026824951,0.09118413925170898,0.08310651779174805,0.07159364223480225,47.239990234375,21.629989624023438,800,177.7777099609375,0.4049999713897705,0,61,1,Dec-75,.,0
baltimore,4,md,20,52,1972,3524,558,0,0,330,465,9584,6365,16986,27804,8350,12.311004638671875,0.04700803756713867,0.04543998837471008,895683,0,0,1,0.07920098304748535,0.09266072511672974,0.09939062595367432,0.09158468246459961,0.08433002233505249,0.07348108291625977,48.079986572265625,21.659988403320312,815.7890625,203.3492431640625,0.4179999828338623,0,61,0,Dec-75,.,0
baltimore,4,md,20,52,1973,3571,628,0,0,280,499,8612,6415,15606,25795,8242,12.819816589355469,0.04049873352050781,0.038969993591308594,892600,0,0,1,0.07719552516937256,0.0893256664276123,0.09714013338088989,0.09198135137557983,0.08554154634475708,0.07534992694854736,48.91998291015625,21.689987182617188,844.59423828125,222.972900390625,0.4440000057220459,0,61,0,Dec-75,.,0
baltimore,4,md,20,52,1974,3527,623,0,1,293,486,10208,6379,18790,30865,9214,12.620689392089844,-0.015654802322387695,0.04686999320983887,885634,0,0,1,0.07520967721939087,0.08602333068847656,0.09491163492202759,0.09237414598464966,0.08674114942550659,0.07720041275024414,49.759979248046875,21.719985961914062,803.2451171875,212.981689453125,0.492999792098999,0,61,0,Dec-75,.,0
baltimore,4,md,20,52,1975,3377,570,1,0,259,463,9055,6309,15787,30936,7602,12.410774230957031,-0.016772031784057617,0.06691998243331909,864100,0,0,1,0.07324320077896118,0.08275318145751953,0.09270495176315308,0.09276306629180908,0.08792901039123535,0.07903289794921875,50.5999755859375,21.75,910.7802734375,206.3197021484375,0.5379996299743652,1,61,1,Jan-79,.,0
baltimore,4,md,20,52,1976,3455,556,0,0,200,460,7755,5776,15319,32162,5887,12.831283569335938,0.03332090377807617,0.06736999750137329,860974,0,0,1,0.07129579782485962,0.07951474189758301,0.09051966667175293,0.09314823150634766,0.08910542726516724,0.08084756135940552,51.439971923828125,21.779998779296875,908.611328125,217.9261474609375,0.5689997673034668,1,61,0,Jan-79,.,0
baltimore,4,md,20,52,1977,3410,601,0,0,171,499,7563,6050,15257,31560,6187,13.034652709960938,0.015725135803222656,0.06060999631881714,827494,0,0,1,0.06936722993850708,0.07630759477615356,0.08835548162460327,0.09352970123291016,0.09027040004730225,0.08264470100402832,52.279998779296875,21.80999755859375,938.94384765625,234.3233642578125,0.6059999465942383,1,61,0,Dec-79,.,0
baltimore,4,md,20,52,1978,3337,575,0,1,197,554,8097,5811,15793,33137,5874,13.41717529296875,0.02892446517944336,0.05624997615814209,781730,0,0,1,0.06745719909667969,0.07313132286071777,0.08621209859848022,0.09390747547149658,0.09142422676086426,0.08442461490631104,53.1199951171875,21.839996337890625,891.10400390625,222.392578125,0.6519999504089355,1,61,0,Dec-79,Dec-79,0
baltimore,4,md,20,52,1979,3171,555,1,0,245,564,8482,6232,16915,34537,6769,13.309913635253906,-0.008026599884033203,0.05907997488975525,790901,0,0,1,0.06556540727615356,0.06998538970947266,0.08408921957015991,0.09428161382675171,0.09256702661514282,0.08618742227554321,53.959991455078125,21.8699951171875,844.3525390625,216.25341796875,0.7259998321533203,0,61,1,Dec-79,Dec-79,0
baltimore,4,md,20,52,1980,3171,555,0,0,216,560,10020,5775,17659,36854,5620,13.094657897949219,-0.016304731369018555,0.06474995613098145,784554,0,0,1,0.06369161605834961,0.06686943769454956,0.08198654651641846,0.09465223550796509,0.09369891881942749,0.0879334807395935,54.79998779296875,21.899993896484375,774.271484375,217.23291015625,0.8239998817443848,0,61,0,Nov-83,Dec-79,0
baltimore,4,md,20,52,1981,3032,559,0,0,228,565,10715,6229,18446,36066,5314,13.137725830078125,0.0032835006713867188,0.07242000102996826,797429,0,0,1,0.06504189968109131,0.06712156534194946,0.07972127199172974,0.09139358997344971,0.0918167233467102,0.0884203314781189,55.239990234375,22.169998168945312,756.87548828125,234.3233642578125,0.9089999198913574,0,61,0,Nov-83,.,0
baltimore,4,md,20,52,1982,3056,525,0,1,227,550,9347,6559,16315,35456,4452,13.185531616210938,0.0036323070526123047,0.08441996574401855,798175,0,0,1,0.06636965274810791,0.06736958026885986,0.07749372720718384,0.08818930387496948,0.08996593952178955,0.08889907598495483,55.67999267578125,22.439987182617188,741.681640625,219.1827392578125,0.9649996757507324,0,61,0,Nov-83,Nov-83,0
baltimore,4,md,20,52,1983,3056,530,1,0,201,497,9167,6267,14547,33528,4460,13.685394287109375,0.037209272384643555,0.06916999816894531,805527,0,0,1,0.06767541170120239,0.06761342287063599,0.07530313730239868,0.08503806591033936,0.08814579248428345,0.08936989307403564,56.1199951171875,22.709991455078125,769.41064453125,235.3052978515625,0.995999813079834,1,61,1,Nov-83,Nov-83,0
baltimore,4,md,20,52,1984,3031,510,0,0,215,564,8002,6800,13837,30530,5415,14.277351379394531,0.042345285415649414,0.05399999022483826,788604,0,0,1,0.06895971298217773,0.06785327196121216,0.07314842939376831,0.08193856477737427,0.08635556697845459,0.08983296155929565,56.55999755859375,22.979995727539062,780.54931640625,237.68359375,1.0389995574951172,1,61,0,Nov-87,.,0
baltimore,4,md,20,52,1985,2965,520,0,0,213,592,7771,6922,13872,30732,6019,14.838623046875,0.0385589599609375,0.04599997401237488,771097,0,0,1,0.07022315263748169,0.06808924674987793,0.07102882862091064,0.07888948917388916,0.08459442853927612,0.09028846025466919,57,23.25,756.94921875,257.252685546875,1.0759992599487305,1,61,0,Nov-87,.,0
baltimore,4,md,20,52,1986,2976,517,0,1,240,660,7989,6340,14321,29850,6873,15.465690612792969,0.041390419006347656,0.0446699857711792,783542,0,0,1,0.07146620750427246,0.06832140684127808,0.06894344091415405,0.07588964700698853,0.08286172151565552,0.09073668718338013,57.439971923828125,23.519989013671875,795.265625,265.769775390625,1.0959997177124023,1,61,0,Nov-87,.,0
baltimore,4,md,20,52,1987,2929,543,1,0,226,595,7466,6008,13475,30319,7464,16.0343017578125,0.03610587120056152,0.04249998927116394,764893,0,0,1,0.07268929481506348,0.06854981184005737,0.06689149141311646,0.07293784618377686,0.08115679025650024,0.09117764234542847,57.879974365234375,23.789993286132812,823.23876953125,272.60205078125,1.1359996795654297,0,61,1,Nov-87,.,0
baltimore,4,md,20,52,1988,2993,553,0,0,234,517,7396,6574,14251,32606,8443,16.562973022460938,0.032439470291137695,0.04457998275756836,763880,0,0,1,0.07389301061630249,0.06877464056015015,0.06487208604812622,0.07003295421600342,0.07947897911071777,0.09161168336868286,58.319976806640625,24.05999755859375,842.9326171875,283.4140625,1.182999610900879,0,61,0,Nov-91,.,0
baltimore,4,md,20,52,1989,2915,540,0,0,262,541,7966,6849,14315,33267,8173,16.864517211914062,0.01804208755493164,0.036829978227615356,763138,0,0,1,0.07507765293121338,0.0689958930015564,0.06288456916809082,0.06717389822006226,0.0778275728225708,0.09203881025314331,58.759979248046875,24.329986572265625,859.67724609375,288.70947265625,1.239999771118164,0,61,0,Nov-91,.,0
baltimore,4,md,20,52,1990,2839,551,0,1,305,687,9477,7473,14753,35383,9911,16.730178833007812,-0.0079975128173828125,0.046579986810684204,736014,0,0,1,0.07624387741088867,0.06921368837356567,0.060928136110305786,0.06435954570770264,0.07620203495025635,0.09245926141738892,59.199981689453125,24.599990844726562,907.42138671875,304.51416015625,1.3069992065429688,0,61,0,Nov-91,.,0
baltimore,4,md,20,NA,1991,2893,562,1,0,304,701,10770,7257,16230,39213,10593,NA,NA,0.058999985456466675,748099,0,0,1,0.07739192247390747,0.06942808628082275,0.059002071619033813,0.06158885359764099,0.07460170984268188,0.092873215675354,59.639984130859375,24.8699951171875,976.3837890625,326.19921875,NA,1,61,1,Nov-91,.,0
baltimore,4,md,20,NA,1992,2844,547,0,0,335,749,12263,8452,16298,40717,11300,NA,NA,0.06599998474121094,755517,0,0,1,0.07852232456207275,0.06963920593261719,0.05710563063621521,0.058860838413238525,0.07302600145339966,0.093280792236328125,60.079986572265625,25.139999389648438,1045.345703125,347.88427734375,NA,1,61,0,Nov-95,.,0
,4,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Nov-95,.,0
,4,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Dec-95,.,0
,4,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,Dec-95,.,0
,4,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Nov-99,.,0
,4,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Nov-99,.,0
,4,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,Nov-99,.,0
,4,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,Nov-99,.,0
,5,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Jan-64,.,0
,5,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Jan-64,.,0
,5,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Jan-64,.,0
,5,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,Dec-67,.,0
,5,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Dec-67,.,0
,5,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Dec-67,.,0
,5,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Dec-67,.,0
,5,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,Dec-71,.,0
,5,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,Dec-71,.,0
boston,5,,21,14,1969,2610,329,1,0,NA,NA,NA,NA,NA,NA,NA,11.536781311035156,0.029011249542236328,0.03799998760223389,NA,0,0,1,0.08569991588592529,0.0987747311592102,0.0993310809135437,0.0893898606300354,0.08268988132476807,0.06618309020996094,NA,NA,NA,NA,NA,0,58,0,Dec-71,.,0
boston,5,ma,21,14,1970,2798,301,0,1,114,303,3371,1627,10002,12457,15334,11.634017944335938,0.008393049240112305,0.045919984579086304,641000,0,0,1,0.083133697509765625,0.09556740522384644,0.09761279821395874,0.0898888111114502,0.08415639400482178,0.06827783584594727,16.29998779296875,22.5,551.54638671875,342.783447265625,0.3879997730255127,0,58,0,Dec-71,.,0
boston,5,ma,21,14,1971,2720,371,0,0,116,235,4735,1907,12439,12457,16027,11.775306701660156,0.01207113265991211,0.06649994850158691,633333,0,0,1,0.08056032657623291,0.09235113859176636,0.09588974714279175,0.0903891921043396,0.08562701940536499,0.07037842273712158,16.909988403320312,21.8699951171875,632.0986328125,375.30859375,0.4049999713897705,0,58,1,Dec-75,.,0
boston,5,ma,21,14,1972,2687,349,0,0,104,262,5037,2015,10173,10194,15563,12.270332336425781,0.041179656982421875,0.06466996669769287,630900,0,0,1,0.07797974348068237,0.0891258716583252,0.09416186809539795,0.09089088439941406,0.0871017575263977,0.07248491048812866,17.519989013671875,21.239990234375,760.76513671875,394.73681640625,0.4179999828338623,0,58,0,Dec-75,.,0
boston,5,ma,21,14,1973,2565,278,1,0,135,376,5969,2190,13731,12093,17998,12.536033630371094,0.021422863006591797,0.0666700005531311,625000,0,0,1,0.07539194822311401,0.08589154481887817,0.09242916107177734,0.09139406681060791,0.0885806679725647,0.07459735870361328,18.129989624023438,20.610000610351562,770.27001953125,407.657470703125,0.4440000057220459,0,58,0,Dec-75,.,0
